,0
4791,0.89168096
4792,0.94964796
4793,0.54646456
4794,0.2844312
4795,0.7941968
4796,0.65124345
4797,0.71538824
4798,0.2749248
4799,0.0287968
4800,0.07419681
4801,0.37720624
4802,0.6997671
4803,0.45899385
4804,0.44568816
4805,0.48119226
4806,0.8485789
4807,0.117023006
4808,0.17948084
4809,0.93979865
4810,0.02791139
4811,0.9544229
4812,0.6363354
4813,0.6536771
4814,0.5298164
4815,0.9891885
4816,0.8896577
4817,0.97937006
4818,0.5057655
4819,0.18068106
4820,0.8131996
4821,0.8576039
4822,0.8650511
4823,0.97974795
4824,0.4456108
4825,0.13947426
4826,0.65474445
4827,0.40431932
4828,0.8449866
4829,0.60823923
4830,0.7794915
4831,0.32448065
4832,0.77309495
4833,0.33855122
4834,0.15941127
4835,0.9585772
4836,0.84073883
4837,0.54716253
4838,0.8129465
4839,0.9164381
4840,0.17571454
4841,0.9194926
4842,0.7973637
4843,0.20340526
4844,0.17345658
4845,0.20422588
4846,0.27727193
4847,0.6888033
4848,0.25540814
4849,0.81864643
4850,0.33895183
4851,0.51158494
4852,0.910815
4853,0.3062384
4854,0.078036435
4855,0.45944446
4856,0.22119221
4857,0.08123427
4858,0.33135453
4859,0.91645646
4860,0.8811356
4861,0.4421488
4862,0.27715352
4863,0.90555716
4864,0.27636272
4865,0.5373266
4866,0.98078567
4867,0.9504082
4868,0.1457278
4869,0.52398276
4870,0.5363913
4871,0.80290097
4872,0.07187557
4873,0.5045564
4874,0.1389155
4875,0.15385568
4876,0.79611397
4877,0.30556557
4878,0.20502193
4879,0.959235
4880,0.5115393
4881,0.7893106
4882,0.93348104
4883,0.55154586
4884,0.10169887
4885,0.6879577
4886,0.3227212
4887,0.60992664
4888,0.6956103
4889,0.016114036
4890,0.5284719
4891,0.42619485
4892,0.7018342
4893,0.38479173
4894,0.6470814
4895,0.49418882
4896,0.5331906
4897,0.016883804
4898,0.039884694
4899,0.017118134
4900,0.034687757
4901,0.12023685
4902,0.818485
4903,0.7897122
4904,0.25474453
4905,0.0768347
4906,0.921648
4907,0.2517333
4908,0.87731856
4909,0.92990184
4910,0.93195707
4911,0.6194551
4912,0.77987343
4913,0.5711539
4914,0.9122285
4915,0.18883274
4916,0.6067368
4917,0.72813606
4918,0.36641377
4919,0.21289665
4920,0.17261687
4921,0.8981008
4922,0.96894115
4923,0.68682307
4924,0.0690593
4925,0.1202315
4926,0.94104797
4927,0.5046543
4928,0.26242825
4929,0.49264434
4930,0.4465694
4931,0.6333508
4932,0.34232304
4933,0.3393949
4934,0.12267728
4935,0.8870672
4936,0.11737887
4937,0.16629477
4938,0.73981124
4939,0.6181341
4940,0.033965692
4941,0.5498363
4942,0.96331114
4943,0.7022262
4944,0.768131
4945,0.7728828
4946,0.8247536
4947,0.13790226
4948,0.16552936
4949,0.8542624
4950,0.7804906
4951,0.28215873
4952,0.78237677
4953,0.43604073
4954,0.8649155
4955,0.18727943
4956,0.87372035
4957,0.9225499
4958,0.32749355
4959,0.53816056
4960,0.14760183
4961,0.7781326
4962,0.304972
4963,0.67113686
4964,0.53989756
4965,0.65213156
4966,0.81431156
4967,0.21858433
4968,0.9416241
4969,0.05045367
4970,0.89047676
4971,0.85205436
4972,0.26992658
4973,0.3457947
4974,0.09037704
4975,0.1747336
4976,0.0584429
4977,0.21795379
4978,0.80247355
4979,0.4525223
4980,0.29372647
4981,0.8398552
4982,0.3103793
4983,0.9205742
4984,0.6807617
4985,0.33509305
4986,0.56709206
4987,0.3966548
4988,0.1882157
4989,0.43634966
4990,0.82826835
4991,0.6030131
4992,0.31663635
4993,0.019447202
4994,0.76632774
4995,0.84465444
4996,0.5929716
4997,0.76807773
4998,0.3297732
4999,0.047946192
5000,0.5275767
5001,0.26030707
5002,0.7083419
5003,0.63088155
5004,0.24762955
5005,0.44912532
5006,0.10143096
5007,0.23357695
5008,0.80485564
5009,0.8811266
5010,0.9145237
5011,0.106050216
5012,0.78114516
5013,0.027292967
5014,0.40196097
5015,0.5645028
5016,0.10493067
5017,0.2468494
5018,0.5902151
5019,0.37217367
5020,0.72934365
5021,0.18589316
5022,0.93979055
5023,0.5191448
5024,0.91410935
5025,0.68901205
5026,0.8612878
5027,0.5358513
5028,0.086241186
5029,0.8299798
5030,0.84829193
5031,0.856129
5032,0.70662755
5033,0.9831782
5034,0.18686064
5035,0.52595454
5036,0.729541
5037,0.22878513
5038,0.7694215
5039,0.7762762
5040,0.49416777
5041,0.073255494
5042,0.6445137
5043,0.08726584
5044,0.28082976
5045,0.14262322
5046,0.98474485
5047,0.8715807
5048,0.22383195
5049,0.9450002
5050,0.21667832
5051,0.08554859
5052,0.45104876
5053,0.82580197
5054,0.33292478
5055,0.8520591
5056,0.54693145
5057,0.30397293
5058,0.033965692
5059,0.9875519
5060,0.55200124
5061,0.5500281
5062,0.49984673
5063,0.11899926
5064,0.057927795
5065,0.9196704
5066,0.3559215
5067,0.14363703
5068,0.6125244
5069,0.64934856
5070,0.27171865
5071,0.56829566
5072,0.69136864
5073,0.09936899
5074,0.29497978
5075,0.15093689
5076,0.23859124
5077,0.50115836
5078,0.55476415
5079,0.9267673
5080,0.30521086
5081,0.481443
5082,0.2843044
5083,0.11752922
5084,0.79375553
5085,0.5674505
5086,0.52705663
5087,0.76160115
5088,0.65661585
5089,0.5131001
5090,0.7257246
5091,0.21209846
5092,0.09890021
5093,0.033965692
5094,0.20105715
5095,0.9006905
5096,0.23832649
5097,0.2572049
5098,0.5665311
5099,0.83881944
5100,0.3411013
5101,0.26235977
5102,0.93205035
5103,0.93539655
5104,0.85689884
5105,0.8353064
5106,0.033965692
5107,0.76488215
5108,0.19106889
5109,0.7684563
5110,0.8764705
5111,0.039786045
5112,0.4414136
5113,0.94346124
5114,0.8497274
5115,0.39910603
5116,0.97373813
5117,0.36952135
5118,0.9631292
5119,0.5395438
5120,0.09349347
5121,0.9425077
5122,0.8702159
5123,0.77626824
5124,0.8284413
5125,0.6284292
5126,0.19099155
5127,0.80120265
5128,0.74053925
5129,0.12158637
5130,0.93482214
5131,0.6723108
5132,0.950555
5133,0.44290718
5134,0.04566482
5135,0.2721332
5136,0.9860989
5137,0.9393797
5138,0.7409234
5139,0.11928693
5140,0.57886314
5141,0.5022118
5142,0.5142702
5143,0.31935504
5144,0.4204137
5145,0.7832565
5146,0.6574109
5147,0.032946885
5148,0.32831937
5149,0.7366583
5150,0.91306674
5151,0.8435927
5152,0.38249302
5153,0.59365606
5154,0.0024607985
5155,0.14170413
5156,0.52341
5157,0.20533168
5158,0.13762476
5159,0.9674992
5160,0.68577814
5161,0.24824634
5162,0.333233
5163,0.35694924
5164,0.9393822
5165,0.8680601
5166,0.33248746
5167,0.96475583
5168,0.93707037
5169,0.6227384
5170,0.02532894
5171,0.22164242
5172,0.17824112
5173,0.2620927
5174,0.93307155
5175,0.27670977
5176,0.6261777
5177,0.85112244
5178,0.35408857
5179,0.64236724
5180,0.91109693
5181,0.3562813
5182,0.61969656
5183,0.3103007
5184,0.16455005
5185,0.23612146
5186,0.099067144
5187,0.95063674
5188,0.101408936
5189,0.18180853
5190,0.18758667
5191,0.8831935
5192,0.65362185
5193,0.78623754
5194,0.8336443
5195,0.021796368
5196,0.80948186
5197,0.6589115
5198,0.11912439
5199,0.6144494
5200,0.35754162
5201,0.040677257
5202,0.9404119
5203,0.49158818
5204,0.73434955
5205,0.6255057
5206,0.77307326
5207,0.013207687
5208,0.97736734
5209,0.32487705
5210,0.31631675
5211,0.1988798
5212,0.94856083
5213,0.5407317
5214,0.09470469
5215,0.22575122
5216,0.5855815
5217,0.033965692
5218,0.06264398
5219,0.7283865
5220,0.9586117
5221,0.7166196
5222,0.6933188
5223,0.150387
5224,0.28119722
5225,0.93756807
5226,0.7364016
5227,0.97446096
5228,0.67308587
5229,0.020420853
5230,0.1092165
5231,0.7094676
5232,0.8007468
5233,0.96062356
5234,0.58841103
5235,0.04687263
5236,0.76603633
5237,0.4587078
5238,0.89372575
5239,0.7403079
5240,0.5739193
5241,0.3449826
5242,0.97138613
5243,0.7854974
5244,0.61120933
5245,0.64161634
5246,0.7128867
5247,0.2002094
5248,0.02793848
5249,0.33653653
5250,0.89893305
5251,0.38986036
5252,0.512489
5253,0.43916163
5254,0.84448564
5255,0.14151295
5256,0.78376025
5257,0.033965692
5258,0.54367226
5259,0.48590198
5260,0.06981169
5261,0.033965692
5262,0.62749743
5263,0.023179978
5264,0.024896953
5265,0.62828684
5266,0.016246207
5267,0.7782277
5268,0.8763438
5269,0.8560033
5270,0.97292084
5271,0.8960935
5272,0.7436401
5273,0.4148532
5274,0.9580339
5275,0.033965692
5276,0.14951842
5277,0.20434421
5278,0.25924563
5279,0.40935573
5280,0.8264696
5281,0.09411689
5282,0.7497499
5283,0.459564
5284,0.6658845
5285,0.8692055
5286,0.6896183
5287,0.49498445
5288,0.07682932
5289,0.9631587
5290,0.36795378
5291,0.15249376
5292,0.11329176
5293,0.7061479
5294,0.043155484
5295,0.39244792
5296,0.6695466
5297,0.9787309
5298,0.07881053
5299,0.9210973
5300,0.15572797
5301,0.7146999
5302,0.028859293
5303,0.20689899
5304,0.4346106
5305,0.7921334
5306,0.9504977
5307,0.93260235
5308,0.023424843
5309,0.5597918
5310,0.008411511
5311,0.008764933
5312,0.89105034
5313,0.3253417
5314,0.6492513
5315,0.10640929
5316,0.25694335
5317,0.11950403
5318,0.8771466
5319,0.13599433
5320,0.6353041
5321,0.6502048
5322,0.046432517
5323,0.72916216
5324,0.52376664
5325,0.78778654
5326,0.03597596
5327,0.8023992
5328,0.64485687
5329,0.251508
5330,0.88772804
5331,0.8651732
5332,0.2762446
5333,0.9701331
5334,0.04363477
5335,0.18526071
5336,0.5028214
5337,0.81407285
5338,0.68315417
5339,0.3479196
5340,0.9389936
5341,0.65844536
5342,0.3318738
5343,0.013957916
5344,0.8624533
5345,0.06607927
5346,0.047758527
5347,0.033965692
5348,0.032461617
5349,0.20939122
5350,0.59085476
5351,0.7392492
5352,0.49380594
5353,0.14689244
5354,0.7756756
5355,0.24131025
5356,0.4463819
5357,0.1406401
5358,0.8448861
5359,0.35895804
5360,0.8989512
5361,0.5528697
5362,0.78493726
5363,0.14508842
5364,0.4221297
5365,0.298185
5366,0.4432476
5367,0.21598253
5368,0.977437
5369,0.9810111
5370,0.27847242
5371,0.1360881
5372,0.98459274
5373,0.08342849
5374,0.77419984
5375,0.6560788
5376,0.7650769
5377,0.12968728
5378,0.24439548
5379,0.16976354
5380,0.440749
5381,0.9634113
5382,0.36741775
5383,0.7151746
5384,0.4633387
5385,0.40855712
5386,0.059750427
5387,0.3985928
5388,0.33230957
5389,0.6733141
5390,0.033965692
5391,0.33492076
5392,0.3732058
5393,0.3681614
5394,0.2932483
5395,0.36320433
5396,0.93225235
5397,0.6264028
5398,0.25277913
5399,0.52797383
5400,0.18664989
5401,0.7451921
5402,0.92762506
5403,0.9488126
5404,0.058456276
5405,0.17135061
5406,0.7740388
5407,0.34437034
5408,0.7553531
5409,0.42115235
5410,0.6020303
5411,0.97005
5412,0.8836369
5413,0.31532648
5414,0.34163868
5415,0.07970881
5416,0.066001445
5417,0.3620051
5418,0.14462414
5419,0.31636629
5420,0.9495835
5421,0.99644166
5422,0.016566137
5423,0.07729721
5424,0.43472233
5425,0.36905798
5426,0.89272666
5427,0.6543525
5428,0.9355869
5429,0.0731536
5430,0.6908885
5431,0.106667735
5432,0.11921777
5433,0.18986987
5434,0.28462553
5435,0.1650594
5436,0.8373468
5437,0.36142173
5438,0.13461627
5439,0.71235085
5440,0.50237983
5441,0.42285922
5442,0.043718804
5443,0.3297349
5444,0.829866
5445,0.28344604
5446,0.04276032
5447,0.037488554
5448,0.033965692
5449,0.93321854
5450,0.14835504
5451,0.3538121
5452,0.1055183
5453,0.79555666
5454,0.8287891
5455,0.06409935
5456,0.765058
5457,0.69094205
5458,0.041644506
5459,0.015101693
5460,0.9331452
5461,0.98345906
5462,0.72229373
5463,0.77371794
5464,0.21493429
5465,0.10373634
5466,0.33889192
5467,0.062753774
5468,0.9266428
5469,0.88056517
5470,0.9094955
5471,0.40863407
5472,0.023293076
5473,0.5377087
5474,0.8784183
5475,0.7271087
5476,0.34742215
5477,0.42326632
5478,0.15944703
5479,0.4630913
5480,0.027303794
5481,0.42229962
5482,0.524333
5483,0.28803396
5484,0.8859242
5485,0.24541624
5486,0.53883
5487,0.13046485
5488,0.31931219
5489,0.7388238
5490,0.012029467
5491,0.72635484
5492,0.036904167
5493,0.07103559
5494,0.033965692
5495,0.672883
5496,0.6981042
5497,0.6440776
5498,0.10831047
5499,0.94848293
5500,0.271093
5501,0.7743367
5502,0.118752375
5503,0.9896505
5504,0.95742625
5505,0.39848253
5506,0.22200324
5507,0.50596154
5508,0.8774372
5509,0.033965692
5510,0.75290793
5511,0.15034246
5512,0.35156345
5513,0.77357423
5514,0.76129895
5515,0.7942419
5516,0.45453832
5517,0.020320807
5518,0.9512917
5519,0.88679284
5520,0.069642626
5521,0.28382072
5522,0.26080585
5523,0.22701423
5524,0.7669992
5525,0.15978017
5526,0.9563369
5527,0.3264714
5528,0.92113584
5529,0.37855867
5530,0.2871435
5531,0.18347827
5532,0.93743753
5533,0.7415829
5534,0.38083866
5535,0.5085079
5536,0.618728
5537,0.95747083
5538,0.91145855
5539,0.63322765
5540,0.5940933
5541,0.8150958
5542,0.74623126
5543,0.98698205
5544,0.34979826
5545,0.36906502
5546,0.06324833
5547,0.033965692
5548,0.6371387
5549,0.9911801
5550,0.64740044
5551,0.07769966
5552,0.6616424
5553,0.7643223
5554,0.033965692
5555,0.7875313
5556,0.6275365
5557,0.6873918
5558,0.025025498
5559,0.91979665
5560,0.17023416
5561,0.111506894
5562,0.7257567
5563,0.11591285
5564,0.07071759
5565,0.04139859
5566,0.033965692
5567,0.61202997
5568,0.42756844
5569,0.709961
5570,0.22451556
5571,0.12732719
5572,0.6643215
5573,0.7114912
5574,0.1249396
5575,0.4074502
5576,0.37104025
5577,0.24701878
5578,0.60388005
5579,0.7849066
5580,0.88323915
5581,0.58105975
5582,0.22549374
5583,0.6543373
5584,0.6773972
5585,0.39946815
5586,0.32386976
5587,0.88721836
5588,0.8073405
5589,0.9115051
5590,0.96260756
5591,0.033965692
5592,0.91967493
5593,0.20832127
5594,0.13590781
5595,0.8369123
5596,0.7987153
5597,0.89908147
5598,0.0092372
5599,0.9556291
5600,0.9437731
5601,0.35875764
5602,0.72492224
5603,0.5820236
5604,0.09454391
5605,0.33427575
5606,0.9297488
5607,0.9359385
5608,0.8607088
5609,0.4106192
5610,0.5742602
5611,0.97613084
5612,0.91880614
5613,0.6904641
5614,0.11332359
5615,0.61048025
5616,0.8582758
5617,0.19584341
5618,0.91054523
5619,0.033965692
5620,0.36237955
5621,0.012781701
5622,0.71454763
5623,0.7117347
5624,0.24868938
5625,0.18069881
5626,0.6556343
5627,0.6818888
5628,0.6704648
5629,0.29053393
5630,0.023278086
5631,0.011384088
5632,0.033965692
5633,0.12022815
5634,0.8523714
5635,0.52727073
5636,0.7363522
5637,0.9696027
5638,0.36849943
5639,0.43714455
5640,0.0881194
5641,0.33956215
5642,0.8831581
5643,0.8540471
5644,0.7078526
5645,0.41330352
5646,0.21673493
5647,0.02226036
5648,0.8395304
5649,0.23531649
5650,0.27766052
5651,0.9164218
5652,0.08809335
5653,0.24680918
5654,0.7697503
5655,0.033473633
5656,0.24982463
5657,0.8692125
5658,0.5494233
5659,0.026331902
5660,0.5283299
5661,0.20926738
5662,0.25512066
5663,0.47530153
5664,0.7455155
5665,0.49362394
5666,0.8140968
5667,0.3098457
5668,0.033965692
5669,0.35952392
5670,0.81214684
5671,0.9673346
5672,0.13998361
5673,0.9184861
5674,0.039455347
5675,0.92996883
5676,0.112880856
5677,0.17699587
5678,0.9370871
5679,0.33320513
5680,0.8958781
5681,0.32982102
5682,0.9877373
5683,0.08669108
5684,0.08335214
5685,0.9731467
5686,0.09117592
5687,0.48988223
5688,0.7487837
5689,0.34988713
5690,0.39570844
5691,0.15299056
5692,0.0135855675
5693,0.6138719
5694,0.057275996
5695,0.23423047
5696,0.17067991
5697,0.6857192
5698,0.38092652
5699,0.26195964
5700,0.7805217
5701,0.7563326
5702,0.95474064
5703,0.033965692
5704,0.567025
5705,0.32814366
5706,0.44358063
5707,0.70192826
5708,0.25733843
5709,0.6641844
5710,0.60450333
5711,0.05233503
5712,0.591386
5713,0.07035549
5714,0.18637057
5715,0.5977957
5716,0.17636012
5717,0.19028164
5718,0.8925405
5719,0.06327166
5720,0.76002836
5721,0.61001205
5722,0.6273181
5723,0.4327022
5724,0.9175715
5725,0.027569324
5726,0.98466915
5727,0.6995157
5728,0.51542705
5729,0.53431755
5730,0.78919643
5731,0.33541042
5732,0.90933216
5733,0.51391834
5734,0.26997226
5735,0.57737803
5736,0.8984788
5737,0.65230286
5738,0.058963235
5739,0.23552854
5740,0.11247095
5741,0.765507
5742,0.4086027
5743,0.94661546
5744,0.98405886
5745,0.16608316
5746,0.3860725
5747,0.10341108
5748,0.4461147
5749,0.9626859
5750,0.033965692
5751,0.033965692
5752,0.347499
5753,0.64096344
5754,0.20351405
5755,0.9729307
5756,0.18318066
5757,0.97447133
5758,0.32914627
5759,0.3916066
5760,0.58081496
5761,0.90573686
5762,0.30976838
5763,0.21816742
5764,0.033965692
5765,0.8448693
5766,0.42739013
5767,0.7154125
5768,0.6554086
5769,0.9097489
5770,0.5547337
5771,0.3919078
5772,0.72746
5773,0.22301313
5774,0.37987268
5775,0.16358164
5776,0.7013988
5777,0.10257
5778,0.30108196
5779,0.31035274
5780,0.4510011
5781,0.6047584
5782,0.5576026
5783,0.20844139
5784,0.9519408
5785,0.3220615
5786,0.021532198
5787,0.2922439
5788,0.56033796
5789,0.76437986
5790,0.17676714
5791,0.7663352
5792,0.7974767
5793,0.1518542
5794,0.51195514
5795,0.79671174
5796,0.8536642
5797,0.17944203
5798,0.7078614
5799,0.5018062
5800,0.601951
5801,0.7490057
5802,0.6670636
5803,0.6814441
5804,0.9444584
5805,0.28482312
5806,0.30003744
5807,0.8556782
5808,0.63824654
5809,0.6259942
5810,0.16606994
5811,0.72469
5812,0.8415373
5813,0.8014011
5814,0.41742378
5815,0.033965692
5816,0.3925083
5817,0.935538
5818,0.36978835
5819,0.7601685
5820,0.11596005
5821,0.119300514
5822,0.7911817
5823,0.6155059
5824,0.8425949
5825,0.51635385
5826,0.34370834
5827,0.4720656
5828,0.35186702
5829,0.85754764
5830,0.37621415
5831,0.7205947
5832,0.39515346
5833,0.20579764
5834,0.06708737
5835,0.62715584
5836,0.8206559
5837,0.46151888
5838,0.8035381
5839,0.2809542
5840,0.54353505
5841,0.8897512
5842,0.7549495
5843,0.67245245
5844,0.14709772
5845,0.45820004
5846,0.66860837
5847,0.24113107
5848,0.5873063
5849,0.37268266
5850,0.017009905
5851,0.57382774
5852,0.119879566
5853,0.14290829
5854,0.2583785
5855,0.9870881
5856,0.4327022
5857,0.66338086
5858,0.28458777
5859,0.20163625
5860,0.7749464
5861,0.8729381
5862,0.94495815
5863,0.13437822
5864,0.033965692
5865,0.4107777
5866,0.64834124
5867,0.07087731
5868,0.7828648
5869,0.83781236
5870,0.16837949
5871,0.82048976
5872,0.8436408
5873,0.90022516
5874,0.3029333
5875,0.18289861
5876,0.422264
5877,0.98221403
5878,0.07163428
5879,0.033965692
5880,0.78599596
5881,0.97276956
5882,0.021297313
5883,0.16120937
5884,0.10918658
5885,0.79298055
5886,0.9856388
5887,0.39806792
5888,0.77065
5889,0.5969966
5890,0.851064
5891,0.050194923
5892,0.8310311
5893,0.6032885
5894,0.6727286
5895,0.5881935
5896,0.4959883
5897,0.77642614
5898,0.74000484
5899,0.5859136
5900,0.011528345
5901,0.033965692
5902,0.11038761
5903,0.5169061
5904,0.69960785
5905,0.485738
5906,0.8540236
5907,0.72684574
5908,0.86814284
5909,0.3395774
5910,0.3311835
5911,0.113480054
5912,0.32815918
5913,0.033965692
5914,0.6736799
5915,0.4754428
5916,0.022318447
5917,0.06304839
5918,0.9540765
5919,0.09991958
5920,0.3272282
5921,0.1647662
5922,0.18064015
5923,0.457245
5924,0.9498266
5925,0.38480723
5926,0.032761913
5927,0.78145355
5928,0.6616452
5929,0.82744366
5930,0.32191437
5931,0.4454507
5932,0.7678008
5933,0.83337337
5934,0.41123572
5935,0.7291732
5936,0.7050606
5937,0.8947101
5938,0.95835316
5939,0.033965692
5940,0.06584547
5941,0.96739364
5942,0.54754555
5943,0.28005567
5944,0.4045878
5945,0.043298714
5946,0.19828501
5947,0.51551855
5948,0.25382176
5949,0.8229266
5950,0.34710646
5951,0.09670039
5952,0.5860939
5953,0.015293582
5954,0.1962427
5955,0.6798247
5956,0.8683827
5957,0.79833263
5958,0.15618087
5959,0.04274174
5960,0.4560824
5961,0.90078396
5962,0.033965692
5963,0.9765047
5964,0.85500467
5965,0.6193788
5966,0.29260808
5967,0.05618689
5968,0.7968033
5969,0.016660757
5970,0.040670283
5971,0.033599578
5972,0.13068223
5973,0.22543602
5974,0.37041137
5975,0.45307246
5976,0.100392886
5977,0.6852981
5978,0.8509547
5979,0.6917717
5980,0.43355012
5981,0.3259682
5982,0.14945592
5983,0.9627748
5984,0.7084999
5985,0.34123567
5986,0.09369402
5987,0.515405
5988,0.09773928
5989,0.817531
5990,0.20491761
5991,0.15806396
5992,0.89477044
5993,0.91518724
5994,0.20926596
5995,0.033965692
5996,0.87540984
5997,0.65154153
5998,0.7308802
5999,0.5717217
6000,0.44245103
6001,0.37129632
6002,0.3935079
6003,0.03951589
6004,0.020561371
6005,0.6035707
6006,0.47841898
6007,0.093292005
6008,0.14464861
6009,0.91193753
6010,0.47488418
6011,0.90952903
6012,0.42392403
6013,0.9752518
6014,0.4102911
6015,0.033446636
6016,0.4277391
6017,0.87207824
6018,0.23847911
6019,0.90147406
6020,0.5006482
6021,0.60633296
6022,0.4588659
6023,0.60080457
6024,0.21878745
6025,0.67246485
6026,0.14019585
6027,0.79703176
6028,0.4344385
6029,0.443666
6030,0.9390397
6031,0.67124265
6032,0.1048275
6033,0.32270557
6034,0.036103517
6035,0.40782458
6036,0.33995965
6037,0.6229885
6038,0.012942884
6039,0.8080053
6040,0.046465356
6041,0.7172
6042,0.44131237
6043,0.073474124
6044,0.20335011
6045,0.93003076
6046,0.14274567
6047,0.114916295
6048,0.2933649
6049,0.15157512
6050,0.10101323
6051,0.49279177
6052,0.09211637
6053,0.7917127
6054,0.41157097
6055,0.8370299
6056,0.72494966
6057,0.37594685
6058,0.5242008
6059,0.4525488
6060,0.14780429
6061,0.0769736
6062,0.24152176
6063,0.27867472
6064,0.7728141
6065,0.033965692
6066,0.90963703
6067,0.6900884
6068,0.75014794
6069,0.601096
6070,0.13068864
6071,0.17524722
6072,0.3375571
6073,0.90970033
6074,0.63804096
6075,0.9449738
6076,0.08417437
6077,0.93896455
6078,0.26009628
6079,0.39179823
6080,0.8668255
6081,0.09728951
6082,0.11039682
6083,0.77023673
6084,0.04755401
6085,0.65844965
6086,0.22631754
6087,0.51388896
6088,0.588615
6089,0.43765008
6090,0.47150645
6091,0.5926392
6092,0.52007246
6093,0.18373042
6094,0.23181087
6095,0.5322374
6096,0.09774034
6097,0.6019425
6098,0.39986083
6099,0.9680076
6100,0.7508764
6101,0.8746464
6102,0.71751374
6103,0.033965692
6104,0.3616598
6105,0.2322245
6106,0.6015012
6107,0.22750528
6108,0.17733243
6109,0.06467255
6110,0.09532777
6111,0.8202931
6112,0.017741168
6113,0.28931257
6114,0.17452738
6115,0.5221705
6116,0.1772352
6117,0.9534761
6118,0.14999713
6119,0.65673226
6120,0.10963991
6121,0.28795576
6122,0.648465
6123,0.6341468
6124,0.29239312
6125,0.0812746
6126,0.26075932
6127,0.31271186
6128,0.6358923
6129,0.8034506
6130,0.11728352
6131,0.84579897
6132,0.9240252
6133,0.12793039
6134,0.13572423
6135,0.95137626
6136,0.7045982
6137,0.62055254
6138,0.697146
6139,0.05161774
6140,0.5318145
6141,0.32317922
6142,0.9752009
6143,0.36665493
6144,0.4026347
6145,0.69082963
6146,0.8312251
6147,0.23385401
6148,0.93768954
6149,0.6743919
6150,0.5256934
6151,0.14092617
6152,0.31121743
6153,0.9942872
6154,0.7414535
6155,0.9148337
6156,0.94779813
6157,0.08888668
6158,0.10161896
6159,0.50276476
6160,0.055496465
6161,0.45196664
6162,0.67292655
6163,0.02263393
6164,0.4250199
6165,0.61230266
6166,0.4148517
6167,0.3005692
6168,0.3310436
6169,0.21526027
6170,0.7956919
6171,0.36498865
6172,0.47833407
6173,0.70935583
6174,0.7615259
6175,0.3776957
6176,0.075925
6177,0.90375763
6178,0.5624958
6179,0.911984
6180,0.62312984
6181,0.033965636
6182,0.042682495
6183,0.2946864
6184,0.84133804
6185,0.6922604
6186,0.8614692
6187,0.47545522
6188,0.54038316
6189,0.05898786
6190,0.92325723
6191,0.033965636
6192,0.2294767
6193,0.21027207
6194,0.91880876
6195,0.24303205
6196,0.0937785
6197,0.37359372
6198,0.48458782
6199,0.18111785
6200,0.5343589
6201,0.14399981
6202,0.22763477
6203,0.5148365
6204,0.8440151
6205,0.76369685
6206,0.91155714
6207,0.040500544
6208,0.7603257
6209,0.46894604
6210,0.4149219
6211,0.18134864
6212,0.5663143
6213,0.2970409
6214,0.20061953
6215,0.66590077
6216,0.27516922
6217,0.6308154
6218,0.05108301
6219,0.113492005
6220,0.93413574
6221,0.3881022
6222,0.9538875
6223,0.5186314
6224,0.039280094
6225,0.921169
6226,0.65652823
6227,0.69602424
6228,0.033965636
6229,0.3258059
6230,0.37142995
6231,0.7971945
6232,0.14077795
6233,0.72124857
6234,0.500338
6235,0.22567007
6236,0.051662307
6237,0.9159502
6238,0.18999833
6239,0.68559307
6240,0.033965636
6241,0.41738078
6242,0.061744194
6243,0.40026912
6244,0.8388576
6245,0.6521971
6246,0.6305964
6247,0.25743747
6248,0.61982757
6249,0.6973454
6250,0.89622366
6251,0.42746696
6252,0.21297246
6253,0.5961851
6254,0.060287755
6255,0.030757738
6256,0.076070756
6257,0.7244231
6258,0.8500077
6259,0.8846309
6260,0.2182108
6261,0.40949303
6262,0.41518018
6263,0.67825466
6264,0.47208527
6265,0.11652204
6266,0.3610095
6267,0.116481945
6268,0.5839419
6269,0.661516
6270,0.69454813
6271,0.84654987
6272,0.64883757
6273,0.14080022
6274,0.8919067
6275,0.6843748
6276,0.56299484
6277,0.6846115
6278,0.029828904
6279,0.03638574
6280,0.8003703
6281,0.18705669
6282,0.11303947
6283,0.1347423
6284,0.4552141
6285,0.824007
6286,0.1392748
6287,0.22018372
6288,0.9072347
6289,0.6018959
6290,0.33638373
6291,0.15560815
6292,0.35120395
6293,0.32872203
6294,0.80368185
6295,0.3546093
6296,0.76797205
6297,0.22051774
6298,0.060014836
6299,0.9266449
6300,0.7770125
6301,0.79529434
6302,0.62739366
6303,0.7733415
6304,0.9958591
6305,0.2737699
6306,0.16713685
6307,0.81061417
6308,0.11923257
6309,0.87147725
6310,0.13280322
6311,0.63159275
6312,0.9113534
6313,0.12641196
6314,0.120233975
6315,0.06013847
6316,0.93001235
6317,0.57423604
6318,0.8929867
6319,0.47929814
6320,0.3390848
6321,0.64517105
6322,0.9610443
6323,0.06443086
6324,0.1850556
6325,0.14827296
6326,0.8964409
6327,0.91751194
6328,0.96721005
6329,0.123636514
6330,0.03402557
6331,0.98020786
6332,0.47904506
6333,0.89260185
6334,0.7818531
6335,0.36034986
6336,0.9451817
6337,0.09471723
6338,0.95276326
6339,0.23093677
6340,0.33192614
6341,0.42587245
6342,0.91770387
6343,0.73180807
6344,0.40761468
6345,0.052815862
6346,0.67889327
6347,0.19334963
6348,0.5878897
6349,0.41470352
6350,0.74621785
6351,0.9824767
